ts,open,high,low,close,volume
2017-11-09 00:00:00+00:00,299.0,335.0,299.0,315.1,51.00299613
2017-11-10 00:00:00+00:00,335.0,335.0,283.010001,288.0285487,224.1968913
2017-11-11 00:00:00+00:00,288.0285487,316.999888,288.0285487,309.000001,314.99929961
2017-11-12 00:00:00+00:00,309.000001,333.0,293.900001,305.000002,102.70264743
2017-11-14 00:00:00+00:00,310.0,348.999999,306.211003,330.0,106.32735776
2017-11-15 00:00:00+00:00,326.000003,348.8,316.550002,324.000203,524.577242
2017-11-16 00:00:00+00:00,324.000203,348.499983,316.560001,337.999999,720.675632
2017-11-17 00:00:00+00:00,332.999999,340.0,323.200008,329.010001,761.102273
2017-11-18 00:00:00+00:00,329.010001,340.0,326.500001,336.000006,465.586091
2017-11-19 00:00:00+00:00,336.000008,364.999999,329.000002,347.000002,318.492323
2017-11-22 00:00:00+00:00,356.000001,384.0,356.000001,378.5,309.251875
2017-11-23 00:00:00+00:00,378.5,639.999999,375.000001,411.0,218.022853
2017-11-24 00:00:00+00:00,411.0,500.0,409.5,459.0,323.804543
2017-11-25 00:00:00+00:00,459.0,499.5,459.0,467.262506,408.636499
2017-11-26 00:00:00+00:00,467.262506,495.000008,448.000101,461.500053,552.588516
2017-11-27 00:00:00+00:00,461.500053,495.000009,461.500053,479.499998,472.925882
2017-11-28 00:00:00+00:00,479.499998,499.0,465.000004,472.625503,419.228943
2017-11-29 00:00:00+00:00,472.625503,549.0,410.5,420.100001,386.215353
2017-11-30 00:00:00+00:00,417.100001,510.15015,380.0,442.500001,363.053178
2017-12-01 00:00:00+00:00,442.5,492.5,420.000001,471.0,371.15341
2017-12-02 00:00:00+00:00,471.0,482.999999,431.1,463.745002,288.309761
2017-12-03 00:00:00+00:00,463.745003,654.5,442.720002,455.842,225.817653
2017-12-04 00:00:00+00:00,455.842,494.35,424.0,450.949999,96.5219
2017-12-05 00:00:00+00:00,450.95,476.899999,438.900005,460.272272,244.768203
2017-12-06 00:00:00+00:00,460.272272,469.5,408.25,411.33333,160.174316
2017-12-07 00:00:00+00:00,411.33333,447.099999,400.0,430.499998,228.922203
2017-12-08 00:00:00+00:00,430.499998,447.0,402.0,432.500001,253.832325
2017-12-11 00:00:00+00:00,418.500001,500.0,418.500001,456.100026,60.165075
2017-12-12 00:00:00+00:00,456.200001,619.0,456.200001,605.0,101.595107
2017-12-13 00:00:00+00:00,605.0,707.0,518.0,648.300506,30.262076
2017-12-14 00:00:00+00:00,648.300506,722.349502,601.601012,675.40825,98.820752
2017-12-15 00:00:00+00:00,675.40825,704.99999,518.0,677.999995,29.799905
2017-12-16 00:00:00+00:00,682.499995,704.99999,631.0,664.499962,63.053082
2017-12-17 00:00:00+00:00,664.49996,770.0,650.0,697.999996,97.57247
2017-12-18 00:00:00+00:00,697.499999,789.0,648.5,752.500005,98.922437
2017-12-19 00:00:00+00:00,754.0,871.999993,696.660017,780.0,52.48372
2017-12-21 00:00:00+00:00,808.999999,851.999963,719.065684,760.0,96.192464
2017-12-22 00:00:00+00:00,769.99997,800.0,525.525012,610.000108,114.993311
2017-12-23 00:00:00+00:00,680.0,754.999999,646.0,744.999981,46.573465
2017-12-24 00:00:00+00:00,682.0,744.999957,548.692279,587.000027,50.329443
2017-12-25 00:00:00+00:00,665.99999,729.259975,587.000021,670.000031,84.127331
2017-12-26 00:00:00+00:00,720.999995,745.0,670.000034,720.000015,68.963162
2017-12-27 00:00:00+00:00,720.000016,780.0,670.000036,771.999993,80.746591
2017-12-28 00:00:00+00:00,770.999993,770.999993,588.549193,692.93588,352.447359
2017-12-29 00:00:00+00:00,706.999995,764.0,679.581122,724.0,200.397161
2017-12-30 00:00:00+00:00,720.0,758.9998,632.525472,744.989999,443.640148
2017-12-31 00:00:00+00:00,721.999999,745.0,665.000005,721.000003,128.19755
2018-01-01 00:00:00+00:00,733.999996,799.999996,682.000003,762.000005,162.632923
2018-01-02 00:00:00+00:00,762.000005,900.805536,762.000005,801.1,468.484334
2018-01-03 00:00:00+00:00,839.999996,996.999999,810.000005,956.0,437.818886
2018-01-04 00:00:00+00:00,947.000011,1000.0,900.900901,947.00001,555.259412
2018-01-05 00:00:00+00:00,935.956126,1000.0,910.000001,963.030989,449.693348
2018-01-06 00:00:00+00:00,964.034988,1000.0,930.500011,1000.0,428.195838
2018-01-07 00:00:00+00:00,999.228195,1149.0,986.0,1115.387014,273.873712
2018-01-08 00:00:00+00:00,1117.30974,1230.0,910.0,1165.832998,1876.612952
2018-01-09 00:00:00+00:00,1135.0,1298.580156,1123.5612,1285.0,1153.448639
2018-01-10 00:00:00+00:00,1283.937982,1392.44,1200.0,1234.000001,1434.874881
2018-01-11 00:00:00+00:00,1263.999998,1329.799981,860.0,1136.000001,2771.312467
2018-01-12 00:00:00+00:00,1156.0,1300.0,1080.000008,1249.77,939.169545
2018-01-13 00:00:00+00:00,1249.77,1430.0,1242.137882,1401.0,777.101761
